id	title	txt	datetime	source	web	batch
2020052115563311	北京发布雷电蓝色预警 今日将有雷阵雨天气	新京报快讯 据北京市气象局官方微博消息，北京市气象台2020年5月21日12时45分发布雷电蓝色预警信号：预计当前至21日21时，北京市有雷阵雨天气，局地短时雨强较大并伴有6、7级短时大风，请注意防范。编辑 彭启航来源：北京市气象局原标题：发布雷电蓝色预警信号	2020-05-21 12:52	北京市气象局原标题	bj	20200521155633
2020052115563312	吉林省：吉林市船营区、昌邑区、高新区已为中风险区	新京报快讯 5月20日，吉林省人民政府网站发布《关于加强疫情防控工作的紧急通知》。全文如下：关于加强疫情防控工作的紧急通知目前，我省舒兰市疫情波及范围较广，舒兰市、吉林市丰满区已为高风险区，吉林市船营区、昌邑区、高新区已为中风险区。为严防疫情进一步扩散，现就加强疫情防控工作紧急通知如下:按照国务院应对新冠肺炎疫情联防联控机制分区分级管理规定及要求，凡是4月1日以后到过吉林市地区的人员，都要严格按照风险等级进行管理，即：从高风险区返回的人员，集中单独隔离14天，再居家单独隔离7天；从中风险区返回的人员，居家单独隔离14天。对上述人员均实行“进、中、出”三次核酸检测。对返回属地已满21天的人员，不再采取隔离措施，需进行一次核酸检测。解除隔离和返回属地已满21天人员复工复产复学复市，必须持48小时内核酸检测阴性报告，并经各机关企事业单位和用人单位查验后方可上岗。各级党委政府、部门、单位、个人要切实承担起责任，严格落实本通知要求，如因措施落实不到位，造成疫情扩散的，要严格追究相关责任人责任。编辑 彭启航来源：吉林省人民政府网站原标题：关于加强疫情防控工作的紧急通知	2020-05-21 12:28	吉林省人民政府网站原标题	bj	20200521155633
2020052115563313	巴以关系高度紧张之际，一架特殊货机却降落在特拉维夫	▲资料图。5月19日深夜，巴勒斯坦总统阿巴斯宣布，从即日起停止履行与美国和以色列达成的所有协议，以及基于这些协议的所有义务，其中包括安全义务。几乎在同一时刻，一架从阿联酋阿布扎比起飞的无标识货机降落在以色列特拉维夫的本古里安机场，机上装载着14吨援助巴勒斯坦的防疫物资。这是以色列和阿联酋历史上首次民航直飞。以色列和阿联酋没有建交，与巴勒斯坦的关系空前紧张，却默许援助巴勒斯坦的物资进入以色列，再转运到约旦河西岸的巴勒斯坦人手里。这难免令人猜想，以色列是否改变了态度？已经形同火药桶的约旦河西岸，是否出现了恢复秩序的机会？以色列放行飞机旨在填补管理空白至少目前，让约旦河西岸和加沙地带平静下来的机会渺茫。以色列之所以放行援助巴勒斯坦的货机，部分原因在于这架飞机打的是联合国的旗号。当天早些时候，联合国中东和平进程特别协调员办公室发表声明说，联合国从阿联酋协调了14吨防疫物资，准备援助巴勒斯坦。只不过声明没提谁负责运送物资。而更重要的是，以色列现在必须考虑巴勒斯坦停止履行所有协议后，对约旦河西岸巴勒斯坦人的管理问题。在约旦河西岸居住生活的巴勒斯坦人大约有300万人。1967年六日战争后，以色列逐步控制了约旦河西岸多数土地，将巴勒斯坦人分割在几块狭小区域。之后，通过巴勒斯坦与美、以达成的《奥斯陆协议》、“希伯仑协定”和《怀伊河备忘录》等一系列协议，巴勒斯坦获得了对约旦河西岸巴勒斯坦人的民事管理权，在这块土地上，巴、以形成了联合管理机制。在巴勒斯坦总统阿巴斯宣布停止履行与美国和以色列达成的所有协议后，谁来管理约旦河西岸巴勒斯坦人就成了问题，特别是疫情期间。放行阿联酋飞机，可以填补联合管理留下的空白。这并不意味着以色列改变了获得约旦河西岸主权的初衷。▲资料视频。推翻41年来立场！美国：约旦河西岸犹太定居点不违反国际法。视频来源：新京报我们视频。巴勒斯坦忍了一年半终于不能忍话说回来，就算以色列真的有要让事态平息下来的想法，巴勒斯坦目前也不能忍。巴勒斯坦已经忍了一年半了。2017年12月，特朗普宣布美国承认耶路撒冷为以色列首都，引发巴勒斯坦和中东民众强烈反弹。耶路撒冷是亚伯拉罕三大教共同的圣地。根据教义和历史记载，犹太教建城，伊斯兰教穆罕默德在此踏石升到七重天聆听天启，基督教在此建圣母教堂。此后，美国又宣布不再视以色列位于约旦河西岸的犹太人定居点“不符合国际法”，等于承认以色列在约旦河西岸具有排他性主权。今年1月，美国总统特朗普和以色列总理内塔尼亚胡宣布推出解决巴以问题的“世纪协议”，以援助巴勒斯坦500亿美元作交换，希望换取巴勒斯坦承认耶路撒冷为以色列首都、禁止“哈马斯组织”在巴勒斯坦的活动。5月17日，内塔尼亚胡组建新一届政府的同时宣布，以色列的主权将扩大到位于约旦河西岸的犹太人定居点。终于触及巴勒斯坦的底线。巴以在签署《奥斯陆协议》前后，都曾认定未来的巴以边界可以1967年时的实际边界线为边界。即使如此，哈马斯武装仍表示不满。显然，这一年半以来巴以矛盾的升级，根源在于特朗普政府改变了过去历届美国政府相对谨慎的立场。内塔尼亚胡成功连任，又给了他放手一搏的能量。7月和11月是关键的时间窗口接下来的问题是，在巴勒斯坦宣布彻底不合作后，约旦河西岸的局势将怎么演变。就力量对比而言，无疑是以色列强巴勒斯坦弱。不说军事力量的悬殊，仅从经济角度看，如果以色列主权继续在约旦河西岸蚕食，而巴以双方又没有机制安排，这块土地上的巴勒斯坦人的生计就是问题。一种选择是去加沙地带。但加沙地带的人口容纳能力远不如约旦河西岸，且水源同样攥在以色列手中，没有改变生存状况的可能。实际上，约旦河西岸巴勒斯坦人的经济状况本来就好于加沙地带。另一种选择是反抗。这也是哈马斯、杰哈德等武装长期以来做的事。但以色列在约旦河西岸的定居点相当重视安全，建有隔离墙，在巴内部也培养了不少代理人，巴方武装人员能造成的威胁有限。约旦河西岸的局势将怎么演变，7月和11月是关键窗口期。之所以是7月，是因为以方原计划7月加快扩建定居点和落实主权的行动，巴方要么只能默认，要么可能掀起武装抵抗。之所以是11月，是因为拜登在巴以问题上沿袭了奥巴马的立场，反对以方在约旦河西岸扩张定居点。如果11月美国大选民主党胜出，美国有可能会改变现有立场。就当下而言，关键要看国际社会能否有所作为。虽然国际社会对美国炮制的“世纪协议”反对者甚多，但也没有进一步的应对措施。客观上，疫情也分散了各国的注意力。因此，以色列在约旦河西岸扩张主权有可能成为既成事实。这将成为内塔尼亚胡的功绩，同时，也将为美国对中东的搅和，再添上一笔烂账。□徐立凡（专栏作家）编辑：狄宣亚   校对：陈荻雁	2020-05-21 11:27	新京报我们视频	bj	20200521155633
2020052115563314	习近平致信祝贺首个“国际茶日”	据新华社北京5月21日电 今年5月21日，是联合国确定的首个“国际茶日”。国家主席习近平向“国际茶日”系列活动致信表示热烈祝贺。习近平指出，茶起源于中国，盛行于世界。联合国设立“国际茶日”，体现了国际社会对茶叶价值的认可与重视，对振兴茶产业、弘扬茶文化很有意义。作为茶叶生产和消费大国，中国愿同各方一道，推动全球茶产业持续健康发展，深化茶文化交融互鉴，让更多的人知茶、爱茶，共品茶香茶韵，共享美好生活。茶是世界三大饮品之一，全球产茶国和地区达60多个，饮茶人口超过20亿。2019年12月，联合国大会宣布将每年5月21日确定为“国际茶日”，以赞美茶叶的经济、社会和文化价值，促进全球农业的可持续发展。今年“国际茶日”期间，我国农业农村部与联合国粮农组织、浙江省政府以“茶和世界 共品共享”为主题，通过网络开展系列宣传推广活动。编辑 彭启航来源：新华社原标题：习近平致信祝贺首个“国际茶日”	2020-05-21 11:00	新华社原标题	bj	20200521155633
2020052115563315	发改委下达首批中央预算内投资24.5亿元支持雄安建设	新京报快讯 据国家发展改革委微信公众号5月21日发布消息，近日，国家发展改革委下达雄安新区建设专项2020年第一批中央预算内投资24.5亿元，支持雄安新区高质量高标准建设。本批项目资金在安排时，一是结合当下新冠肺炎疫情常态化防控要求，优先支持有助于改善雄安新区环境卫生的污水垃圾处理设施项目；二是根据新区建设进展，支持起步区和启动区重大项目建设；三是按照“先地下、后地上”的原则，支持给排水管网、供热和配套燃气设施等项目建设；四是为推动新区内部到雄安高铁站快速直达，为将来承接北京非首都功能疏解作准备，支持相关道路工程项目建设。下一步，国家发展改革委将加快推动雄安新区重大工程项目建设，及时帮助协调解决项目建设中的困难和问题，持续加大对新区建设的资金和政策支持力度。编辑 彭启航来源：国家发展改革委原标题：国家发展改革委下达第一批中央预算内投资24.5亿元支持雄安新区建设	2020-05-21 10:42	国家发展改革委原标题	bj	20200521155633
2020052115563316	俄总理：俄罗斯疫情现已日趋稳定	据央视新闻消息，俄罗斯防疫指挥部5月20日消息，过去24小时俄新增新冠肺炎确诊病例8764例，累计确诊308705例；全俄新增死亡病例135例，累计死亡2972例；新增治愈9262例，累计治愈85392例。这是俄单日新增治愈病例数首次超过新增确诊病例数。当天，俄罗斯总理米舒斯京在俄罗斯政府抗击新冠肺炎疫情协调委员会视频会议上表示，目前俄罗斯疫情形势日趋稳定。俄罗斯总理米舒斯京20日表示，近3天的数据显示，俄罗斯新增新冠肺炎确诊病例数增速放缓，俄罗斯已成功避免了疫情大规模蔓延和爆炸性增长。世卫组织驻俄代表：俄疫情已趋于缓和5月20日，世卫组织驻俄罗斯代表武伊诺维奇表示，俄罗斯疫情看起来已稳定下来，但防控疫情就像一场马拉松比赛，现在才刚跑到半路。追踪病毒感染者活动轨迹、遵守防疫隔离规定，对于保持疫情积极态势至关重要。他呼吁民众继续保持社交距离，注意个人卫生。俄病毒学家：目前不能取消防疫限制措施在同一天，俄病毒学家阿纳托利·阿尔特施泰因表示，尽管俄单日新增确诊病例在明显减少，但目前还不能取消防疫限制措施并开放商场、咖啡馆、理发店等公共场所。编辑 彭启航来源：央视新闻原标题：俄总理：俄罗斯疫情现已日趋稳定	2020-05-21 10:25	央视新闻原标题	bj	20200521155633
2020052115563317	中国科学院院士万卫星因病逝世 享年62岁	新京报快讯 据中国科学院官方微博5月21日消息，九三学社第十四届中央委员会委员、中国科学院院士、中国科学院地质与地球物理研究所研究员万卫星，因病于2020年5月20日晚在北京逝世，享年62岁。据九三学社中央委员会网站资料显示，万卫星  男，1958年7月出生，湖北天门人，汉族。1992年加入九三学社。现任中国科学院地质与地球物理研究所研究员，博士生导师。中国科学院院士。九三学社第十四届中央委员会委员。第十三届全国人大常委会委员。1978年至1982年就读于武汉大学空间物理系，获学士学位。1982年至1984年在中国科学院武汉物理研究所空间物理专业读研究生，获硕士学位。1984年至2004年历任中国科学院武汉物理与数学研究所研究实习员、助理研究员、副研究员、研究员。其间，1987年至1990年在中国科学院武汉物理研究所空间物理专业读研究生，获博士学位。2004年至今任中国科学院地质与地球物理研究所研究员。曾任九三学社第十三届中央委员会委员，湖北省第四届委员会副主委，北京市第十二届委员会委员；第十二届全国人大代表；湖北省第八、九届政协常委。编辑 彭启航来源：中国科学院官方微博原标题：	2020-05-21 09:36	中国科学院官方微博原标题	bj	20200521155633
2020052115563318	国家卫健委：昨日新增确诊病例2例 无症状感染者31例	新京报快讯 据国家卫健委网站消息，5月20日0—24时，31个省(自治区、直辖市)和新疆生产建设兵团报告新增确诊病例2例，其中境外输入病例1例(在广东)，本土病例1例(在上海);无新增死亡病例;新增疑似病例1例，为境外输入病例(在上海)。当日新增治愈出院病例5例，解除医学观察的密切接触者308人，重症病例减少1例。境外输入现有确诊病例43例(含重症病例2例)，现有疑似病例7例。累计确诊病例1709例，累计治愈出院病例1666例，无死亡病例。截至5月20日24时，据31个省(自治区、直辖市)和新疆生产建设兵团报告，现有确诊病例84例(其中重症病例8例)，累计治愈出院病例78249例，累计死亡病例4634例，累计报告确诊病例82967例，现有疑似病例7例。累计追踪到密切接触者740967人，尚在医学观察的密切接触者4864人。31个省(自治区、直辖市)和新疆生产建设兵团报告新增无症状感染者31例(境外输入3例);当日无转为确诊病例;当日解除医学观察24例(无境外输入);尚在医学观察无症状感染者375例(境外输入29例)。累计收到港澳台地区通报确诊病例1540例。其中，香港特别行政区1055例(出院1026例，死亡4例)，澳门特别行政区45例(出院45例)，台湾地区440例(出院402例，死亡7例)。编辑 彭启航来源：国家卫健委原标题：截至5月20日24时新型冠状病毒肺炎疫情最新情况	2020-05-21 08:28	国家卫健委原标题	bj	20200521155633
2020052115563319	北京今日有降雨 气温波动明显早晚需添衣	据中国天气网消息，今天（21日），北京城区有降雨天气，出行要注意防雨。另外，北京气温有所波动，昼夜温差较大，早晨体感偏凉，午后偏热，公众请根据气温变化及时调整着装，以防感冒。预计23-28日期间，大部分时间本市天气为晴到多云。受冷空气影响，23日天空云量较多，夜间山区有阵雨，降雨对城区影响不大；24-26日多3、4级偏北风。该期间气温呈上升趋势，白天最高气温24～34℃，夜间最低气温15～20℃。编辑 彭启航来源：中国天气网原标题：北京今日有降雨 气温波动明显早晚需添衣	2020-05-21 08:09	中国天气网原标题	bj	20200521155633
2020052115563320	美国曼哈顿发生枪击事件 致3人中枪2人死亡	据央视新闻5月21日消息，纽约本地媒体报道，当地时间5月20日晚，美国纽约市曼哈顿发生一起枪击事件，其中2人中弹身亡1人受伤。事发地位于曼哈顿北部，事发时间在大约晚7点左右。报道称该事件为警察枪击，但目前不清楚警方枪击的对象，以及是否多人被警察射击、中枪者中是否包含警察。受伤者已经被送往当地医院，伤势严重，但没有生命危险。目前尚不清楚事件细节，具体情况仍在调查中。编辑 彭启航来源：央视新闻原标题：美国曼哈顿发生枪击事件 致3人中枪2人死亡	2020-05-21 08:05	央视新闻原标题	bj	20200521155633
2020052115563321	童建明晋升中华人民共和国一级大检察官	新京报快讯 据最高人民检察院微信公众号5月21日发布消息，根据《中华人民共和国检察官法》等有关规定，童建明晋升中华人民共和国一级大检察官。编辑 彭启航来源：最高人民检察院原标题：最高人民检察院关于童建明同志晋升中华人民共和国一级大检察官的公告	2020-05-21 07:38	最高人民检察院原标题	bj	20200521155633
2020052115563322	世卫组织：全球新冠肺炎确诊病例超过480万例	据央视新闻消息，根据世卫组织最新实时统计数据，截至欧洲中部夏令时间5月20日19时16分（北京时间5月21日1时16分），全球新冠肺炎确诊病例升至4801202例，死亡318935例。编辑 贾聪聪来源：央视	2020-05-21 06:55	央视	bj	20200521155633
2020052115563323	世卫组织：尚未发现羟氯喹对治疗新冠肺炎有效	据央视新闻消息，当地时间20日，世卫组织召开新冠肺炎例行发布会。世卫组织卫生紧急项目负责人迈克尔·瑞安表示，到目前为止，尚未发现羟氯喹或氯喹对治疗或预防新冠肺炎有效，实际上，恰恰相反，许多机构已就该药物的潜在副作用发出警告，很多国家已限制该药物仅可用于新冠肺炎临床试验，或在医院有医生监督下服用，因为一系列潜在副作用已发生或可能发生。迈克尔·瑞安强调，每个国家当局都应就相关证据权衡和评估是否使用该药物，目前世卫组织已把羟氯喹或氯喹用于“团结试验”项目的部分临床试验，世卫组织建议将其使用限于此类试验中。此前，美国总统特朗普称正在服用羟氯喹。编辑 贾聪聪来源：央视	2020-05-21 06:53	央视	bj	20200521155633
